frame_idx,time_s,cell_idx,density,acceleration,entropy,score,category
84,3.503,4,2.0,-3.0,0.0,0.0,Green
84,3.503,5,2.0,-3.0,0.0,0.0,Green
84,3.503,6,0.0,0.0,0.0,0.0,Green
84,3.503,7,2.0,3.0,0.0,0.0,Green
84,3.503,8,2.0,0.0,0.0,0.0,Green
84,3.503,9,1.0,0.0,0.0,0.0,Green
84,3.503,10,0.0,-2.0,0.0,0.0,Green
84,3.503,11,2.0,-1.0,0.0,0.0,Green
84,3.503,12,10.0,0.0,0.0,0.0,Green
84,3.503,13,6.0,-5.0,0.0,0.0,Green
84,3.503,14,8.0,8.0,0.0,0.0,Green
84,3.503,15,1.0,-2.0,0.0,0.0,Green
85,3.545,0,0.0,3.0,0.0,0.0,Green
85,3.545,1,14.0,9.0,0.0,0.0,Green
85,3.545,2,6.0,2.0,0.0,0.0,Green
85,3.545,3,7.0,-4.0,0.0,0.0,Green
85,3.545,4,1.0,3.0,0.0,0.0,Green
85,3.545,5,2.0,1.0,0.0,0.0,Green
85,3.545,6,0.0,0.0,0.0,0.0,Green
85,3.545,7,1.0,-3.0,0.0,0.0,Green
85,3.545,8,2.0,3.0,0.0,0.0,Green
85,3.545,9,0.0,-1.0,0.0,0.0,Green
85,3.545,10,0.0,1.0,0.0,0.0,Green
85,3.545,11,0.0,-2.0,0.0,0.0,Green
85,3.545,12,9.0,-1.0,0.0,0.0,Green
85,3.545,13,5.0,0.0,0.0,0.0,Green
85,3.545,14,7.0,-6.0,0.0,0.0,Green
85,3.545,15,1.0,1.0,0.0,0.0,Green
86,3.587,0,1.0,1.0,0.0,0.0,Green
86,3.587,1,18.0,2.0,0.0,0.0,Green
86,3.587,2,6.0,-1.0,0.0,0.0,Green
86,3.587,3,11.0,7.0,0.0,0.0,Green
86,3.587,4,1.0,1.0,0.0,0.0,Green
86,3.587,5,1.0,-1.0,0.0,0.0,Green
86,3.587,6,2.0,2.0,0.0,0.0,Green
86,3.587,7,5.0,5.0,0.0,0.0,Green
86,3.587,8,2.0,0.0,0.0,0.0,Green
86,3.587,9,0.0,1.0,0.0,0.0,Green
86,3.587,10,0.0,0.0,0.0,0.0,Green
86,3.587,11,1.0,3.0,0.0,0.0,Green
86,3.587,12,11.0,3.0,0.0,0.0,Green
86,3.587,13,6.0,2.0,0.0,0.0,Green
86,3.587,14,5.0,-1.0,0.0,0.0,Green
86,3.587,15,1.0,0.0,0.0,0.0,Green
87,3.629,0,0.0,-2.0,0.0,0.0,Green
87,3.629,1,7.0,-15.0,0.0,0.0,Green
87,3.629,2,6.0,0.0,0.0,0.0,Green
87,3.629,3,8.0,-7.0,0.0,0.0,Green
87,3.629,4,1.0,0.0,0.0,0.0,Green
87,3.629,5,1.0,1.0,0.0,0.0,Green
87,3.629,6,0.0,-4.0,0.0,0.0,Green
87,3.629,7,4.0,-5.0,0.0,0.0,Green
87,3.629,8,1.0,-1.0,0.0,0.0,Green
87,3.629,9,0.0,0.0,0.0,0.0,Green
87,3.629,10,0.0,0.0,0.0,0.0,Green
87,3.629,11,0.0,-2.0,0.0,0.0,Green
87,3.629,12,11.0,-2.0,0.0,0.0,Green
87,3.629,13,8.0,1.0,0.0,0.0,Green
87,3.629,14,6.0,3.0,0.0,0.0,Green
87,3.629,15,1.0,0.0,0.0,0.0,Green
88,3.670,0,0.0,1.0,0.0,0.0,Green
88,3.670,1,14.0,18.0,0.0,0.0,Green
88,3.670,2,6.0,0.0,0.0,0.0,Green
88,3.670,3,9.0,4.0,0.0,0.0,Green
88,3.670,4,1.0,0.0,0.0,0.0,Green
88,3.670,5,1.0,0.0,0.0,0.0,Green
88,3.670,6,1.0,3.0,0.0,0.0,Green
88,3.670,7,3.0,0.0,0.0,0.0,Green
88,3.670,8,2.0,2.0,0.0,0.0,Green
88,3.670,9,0.0,0.0,0.0,0.0,Green
88,3.670,10,0.0,0.0,0.0,0.0,Green
88,3.670,11,1.0,2.0,0.0,0.0,Green
88,3.670,12,14.0,3.0,0.0,0.0,Green
88,3.670,13,8.0,-2.0,0.0,0.0,Green
88,3.670,14,8.0,1.0,0.0,0.0,Green
88,3.670,15,2.0,1.0,0.0,0.0,Green
89,3.712,0,0.0,0.0,0.0,0.0,Green
89,3.712,1,15.0,-6.0,0.0,0.0,Green
89,3.712,2,6.0,0.0,0.0,0.0,Green
89,3.712,3,10.0,0.0,0.0,0.0,Green
89,3.712,4,2.0,1.0,0.0,0.0,Green
89,3.712,5,2.0,1.0,0.0,0.0,Green
89,3.712,6,1.0,-1.0,0.0,0.0,Green
89,3.712,7,3.0,1.0,0.0,0.0,Green
89,3.712,8,4.0,1.0,0.0,0.0,Green
89,3.712,9,0.0,0.0,0.0,0.0,Green
89,3.712,10,0.0,0.0,0.0,0.0,Green
89,3.712,11,0.0,-2.0,0.0,0.0,Green
89,3.712,12,15.0,-2.0,0.0,0.0,Green
89,3.712,13,7.0,-1.0,0.0,0.0,Green
89,3.712,14,6.0,-4.0,0.0,0.0,Green
89,3.712,15,2.0,-1.0,0.0,0.0,Green
90,3.754,0,1.0,1.0,0.0,0.0,Green
90,3.754,1,16.0,0.0,0.0,0.0,Green
90,3.754,2,6.0,0.0,0.0,0.0,Green
90,3.754,3,10.0,-1.0,0.0,0.0,Green
90,3.754,4,2.0,-1.0,0.0,0.0,Green
90,3.754,5,3.0,0.0,0.0,0.0,Green
90,3.754,6,0.0,-1.0,0.0,0.0,Green
90,3.754,7,2.0,-1.0,0.0,0.0,Green
90,3.754,8,4.0,-2.0,0.0,0.0,Green
90,3.754,9,0.0,0.0,0.0,0.0,Green
90,3.754,10,0.0,0.0,0.0,0.0,Green
90,3.754,11,1.0,2.0,0.0,0.0,Green
90,3.754,12,12.0,-4.0,0.0,0.0,Green
90,3.754,13,4.0,-2.0,0.0,0.0,Green
90,3.754,14,7.0,3.0,0.0,0.0,Green
90,3.754,15,1.0,-1.0,0.0,0.0,Green
91,3.795,0,1.0,-1.0,0.0,0.0,Green
91,3.795,1,12.0,-5.0,0.0,0.0,Green
91,3.795,2,6.0,0.0,0.0,0.0,Green
91,3.795,3,8.0,-2.0,0.0,0.0,Green
91,3.795,4,1.0,-1.0,0.0,0.0,Green
91,3.795,5,1.0,-3.0,0.0,0.0,Green
91,3.795,6,0.0,1.0,0.0,0.0,Green
91,3.795,7,2.0,1.0,0.0,0.0,Green
91,3.795,8,2.0,-2.0,0.0,0.0,Green
91,3.795,9,0.0,0.0,0.0,0.0,Green
91,3.795,10,0.0,0.0,0.0,0.0,Green
91,3.795,11,0.0,-2.0,0.0,0.0,Green
91,3.795,12,9.0,0.0,0.0,0.0,Green
91,3.795,13,4.0,3.0,0.0,0.0,Green
91,3.795,14,8.0,0.0,0.0,0.0,Green
91,3.795,15,0.0,0.0,0.0,0.0,Green
92,3.837,0,2.0,1.0,0.0,0.0,Green
92,3.837,1,9.0,1.0,0.0,0.0,Green
92,3.837,2,7.0,1.0,0.0,0.0,Green
92,3.837,3,9.0,3.0,0.0,0.0,Green
92,3.837,4,0.0,0.0,0.0,0.0,Green
92,3.837,5,2.0,3.0,0.0,0.0,Green
92,3.837,6,0.0,0.0,0.0,0.0,Green
92,3.837,7,1.0,-1.0,0.0,0.0,Green
92,3.837,8,7.0,7.0,0.0,0.0,Green
92,3.837,9,0.0,0.0,0.0,0.0,Green
92,3.837,10,0.0,0.0,0.0,0.0,Green
92,3.837,11,1.0,2.0,0.0,0.0,Green
92,3.837,12,9.0,3.0,0.0,0.0,Green
92,3.837,13,9.0,5.0,0.0,0.0,Green
92,3.837,14,14.0,5.0,0.0,0.0,Green
92,3.837,15,1.0,2.0,0.0,0.0,Green
93,3.879,0,4.0,1.0,0.0,0.0,Green
93,3.879,1,15.0,9.0,0.0,0.0,Green
93,3.879,2,6.0,-2.0,0.0,0.0,Green
93,3.879,3,10.0,0.0,0.0,0.0,Green
93,3.879,4,1.0,2.0,0.0,0.0,Green
93,3.879,5,2.0,-1.0,0.0,0.0,Green
93,3.879,6,0.0,0.0,0.0,0.0,Green
93,3.879,7,0.0,0.0,0.0,0.0,Green
93,3.879,8,7.0,-5.0,0.0,0.0,Green
93,3.879,9,0.0,0.0,0.0,0.0,Green
93,3.879,10,0.0,0.0,0.0,0.0,Green
93,3.879,11,0.0,-2.0,0.0,0.0,Green
93,3.879,12,10.0,1.0,0.0,0.0,Green
93,3.879,13,9.0,-5.0,0.0,0.0,Green
93,3.879,14,7.0,-13.0,0.0,0.0,Green
93,3.879,15,0.0,-2.0,0.0,0.0,Green
94,3.921,0,2.0,-4.0,0.0,0.0,Green
94,3.921,1,12.0,-9.0,0.0,0.0,Green
94,3.921,2,6.0,1.0,0.0,0.0,Green
94,3.921,3,8.0,-3.0,0.0,0.0,Green
94,3.921,4,0.0,-2.0,0.0,0.0,Green
94,3.921,5,5.0,3.0,0.0,0.0,Green
94,3.921,6,0.0,0.0,0.0,0.0,Green
94,3.921,7,1.0,2.0,0.0,0.0,Green
94,3.921,8,5.0,-2.0,0.0,0.0,Green
94,3.921,9,0.0,0.0,0.0,0.0,Green
94,3.921,10,0.0,0.0,0.0,0.0,Green
94,3.921,11,0.0,1.0,0.0,0.0,Green
94,3.921,12,8.0,-3.0,0.0,0.0,Green
94,3.921,13,8.0,-1.0,0.0,0.0,Green
94,3.921,14,9.0,9.0,0.0,0.0,Green
94,3.921,15,3.0,4.0,0.0,0.0,Green
95,3.962,0,3.0,3.0,0.0,0.0,Green
95,3.962,1,7.0,-2.0,0.0,0.0,Green
95,3.962,2,5.0,-1.0,0.0,0.0,Green
95,3.962,3,6.0,0.0,0.0,0.0,Green
95,3.962,4,1.0,2.0,0.0,0.0,Green
95,3.962,5,1.0,-7.0,0.0,0.0,Green
95,3.962,6,0.0,0.0,0.0,0.0,Green
95,3.962,7,0.0,-2.0,0.0,0.0,Green
95,3.962,8,9.0,6.0,0.0,0.0,Green
95,3.962,9,0.0,0.0,0.0,0.0,Green
95,3.962,10,0.0,0.0,0.0,0.0,Green
95,3.962,11,0.0,0.0,0.0,0.0,Green
95,3.962,12,8.0,2.0,0.0,0.0,Green
95,3.962,13,8.0,1.0,0.0,0.0,Green
95,3.962,14,10.0,-1.0,0.0,0.0,Green
95,3.962,15,4.0,-2.0,0.0,0.0,Green
96,4.004,0,5.0,1.0,0.0,0.0,Green
96,4.004,1,11.0,9.0,0.0,0.0,Green
96,4.004,2,6.0,2.0,0.0,0.0,Green
96,4.004,3,8.0,4.0,0.0,0.0,Green
96,4.004,4,0.0,-2.0,0.0,0.0,Green
96,4.004,5,1.0,4.0,0.0,0.0,Green
96,4.004,6,0.0,0.0,0.0,0.0,Green
96,4.004,7,0.0,1.0,0.0,0.0,Green
96,4.004,8,9.0,-4.0,0.0,0.0,Green
96,4.004,9,0.0,0.0,0.0,0.0,Green
96,4.004,10,0.0,0.0,0.0,0.0,Green
96,4.004,11,0.0,0.0,0.0,0.0,Green
96,4.004,12,6.0,-2.0,0.0,0.0,Green
96,4.004,13,9.0,1.0,0.0,0.0,Green
96,4.004,14,8.0,-3.0,0.0,0.0,Green
96,4.004,15,3.0,-2.0,0.0,0.0,Green
97,4.046,0,8.0,1.0,0.0,0.0,Green
97,4.046,1,9.0,-6.0,0.0,0.0,Green
97,4.046,2,8.0,1.0,0.0,0.0,Green
97,4.046,3,11.0,1.0,0.0,0.0,Green
97,4.046,4,4.0,5.0,0.0,0.0,Green
97,4.046,5,1.0,0.0,0.0,0.0,Green
97,4.046,6,0.0,0.0,0.0,0.0,Green
97,4.046,7,0.0,0.0,0.0,0.0,Green
97,4.046,8,8.0,-1.0,0.0,0.0,Green
97,4.046,9,0.0,0.0,0.0,0.0,Green
97,4.046,10,0.0,0.0,0.0,0.0,Green
97,4.046,11,0.0,0.0,0.0,0.0,Green
97,4.046,12,7.0,3.0,0.0,0.0,Green
97,4.046,13,8.0,-2.0,0.0,0.0,Green
97,4.046,14,5.0,-1.0,0.0,0.0,Green
97,4.046,15,3.0,1.0,0.0,0.0,Green
98,4.087,0,9.0,-2.0,0.0,0.0,Green
98,4.087,1,15.0,8.0,0.0,0.0,Green
98,4.087,2,7.0,-3.0,0.0,0.0,Green
98,4.087,3,10.0,-4.0,0.0,0.0,Green
98,4.087,4,0.0,-8.0,0.0,0.0,Green
98,4.087,5,1.0,0.0,0.0,0.0,Green
98,4.087,6,1.0,1.0,0.0,0.0,Green
98,4.087,7,1.0,1.0,0.0,0.0,Green
98,4.087,8,9.0,2.0,0.0,0.0,Green
98,4.087,9,1.0,1.0,0.0,0.0,Green
98,4.087,10,0.0,0.0,0.0,0.0,Green
98,4.087,11,0.0,0.0,0.0,0.0,Green
98,4.087,12,6.0,-2.0,0.0,0.0,Green
98,4.087,13,9.0,2.0,0.0,0.0,Green
98,4.087,14,4.0,2.0,0.0,0.0,Green
98,4.087,15,1.0,-2.0,0.0,0.0,Green
99,4.129,0,10.0,0.0,0.0,0.0,Green
99,4.129,1,12.0,-9.0,0.0,0.0,Green
99,4.129,2,7.0,1.0,0.0,0.0,Green
99,4.129,3,9.0,0.0,0.0,0.0,Green
99,4.129,4,2.0,6.0,0.0,0.0,Green
99,4.129,5,0.0,-1.0,0.0,0.0,Green
99,4.129,6,4.0,2.0,0.0,0.0,Green
99,4.129,7,0.0,-2.0,0.0,0.0,Green
99,4.129,8,8.0,-2.0,0.0,0.0,Green
99,4.129,9,0.0,-2.0,0.0,0.0,Green
99,4.129,10,1.0,1.0,0.0,0.0,Green
99,4.129,11,0.0,0.0,0.0,0.0,Green
99,4.129,12,6.0,1.0,0.0,0.0,Green
99,4.129,13,10.0,0.0,0.0,0.0,Green
99,4.129,14,5.0,2.0,0.0,0.0,Green
99,4.129,15,0.0,1.0,0.0,0.0,Green
100,4.171,0,11.0,0.0,0.0,0.0,Green
100,4.171,1,12.0,3.0,0.0,0.0,Green
100,4.171,2,6.0,-1.0,0.0,0.0,Green
100,4.171,3,10.0,2.0,0.0,0.0,Green
100,4.171,4,3.0,-1.0,0.0,0.0,Green
100,4.171,5,0.0,1.0,0.0,0.0,Green
100,4.171,6,5.0,-2.0,0.0,0.0,Green
100,4.171,7,0.0,1.0,0.0,0.0,Green
100,4.171,8,9.0,2.0,0.0,0.0,Green
100,4.171,9,0.0,1.0,0.0,0.0,Green
100,4.171,10,0.0,-2.0,0.0,0.0,Green
100,4.171,11,0.0,0.0,0.0,0.0,Green
100,4.171,12,6.0,0.0,0.0,0.0,Green
100,4.171,13,8.0,-3.0,0.0,0.0,Green
100,4.171,14,6.0,0.0,0.0,0.0,Green
100,4.171,15,2.0,3.0,0.0,0.0,Green
101,4.213,0,10.0,-2.0,0.0,0.0,Green
101,4.213,1,16.0,4.0,0.0,0.0,Green
101,4.213,2,6.0,1.0,0.0,0.0,Green
101,4.213,3,9.0,-2.0,0.0,0.0,Green
101,4.213,4,3.0,-1.0,0.0,0.0,Green
101,4.213,5,2.0,2.0,0.0,0.0,Green
101,4.213,6,3.0,-3.0,0.0,0.0,Green
101,4.213,7,0.0,0.0,0.0,0.0,Green
101,4.213,8,5.0,-5.0,0.0,0.0,Green
101,4.213,9,2.0,2.0,0.0,0.0,Green
101,4.213,10,0.0,1.0,0.0,0.0,Green
101,4.213,11,0.0,0.0,0.0,0.0,Green
101,4.213,12,6.0,0.0,0.0,0.0,Green
101,4.213,13,8.0,2.0,0.0,0.0,Green
101,4.213,14,3.0,-4.0,0.0,0.0,Green
101,4.213,15,2.0,-2.0,0.0,0.0,Green
102,4.254,0,14.0,5.0,0.0,0.0,Green
102,4.254,1,15.0,-5.0,0.0,0.0,Green
102,4.254,2,5.0,-1.0,0.0,0.0,Green
102,4.254,3,9.0,1.0,0.0,0.0,Green
102,4.254,4,4.0,1.0,0.0,0.0,Green
102,4.254,5,3.0,-1.0,0.0,0.0,Green
102,4.254,6,1.0,0.0,0.0,0.0,Green
102,4.254,7,0.0,0.0,0.0,0.0,Green
102,4.254,8,9.0,8.0,0.0,0.0,Green
102,4.254,9,2.0,-2.0,0.0,0.0,Green
102,4.254,10,0.0,0.0,0.0,0.0,Green
102,4.254,11,0.0,0.0,0.0,0.0,Green
102,4.254,12,6.0,0.0,0.0,0.0,Green
102,4.254,13,5.0,-3.0,0.0,0.0,Green
102,4.254,14,5.0,5.0,0.0,0.0,Green
102,4.254,15,1.0,-1.0,0.0,0.0,Green
103,4.296,0,10.0,-8.0,0.0,0.0,Green
103,4.296,1,6.0,-8.0,0.0,0.0,Green
103,4.296,2,3.0,-1.0,0.0,0.0,Green
103,4.296,3,12.0,3.0,0.0,0.0,Green
103,4.296,4,7.0,2.0,0.0,0.0,Green
103,4.296,5,0.0,-4.0,0.0,0.0,Green
103,4.296,6,1.0,2.0,0.0,0.0,Green
103,4.296,7,0.0,0.0,0.0,0.0,Green
103,4.296,8,7.0,-6.0,0.0,0.0,Green
103,4.296,9,1.0,-1.0,0.0,0.0,Green
103,4.296,10,0.0,0.0,0.0,0.0,Green
103,4.296,11,0.0,0.0,0.0,0.0,Green
103,4.296,12,5.0,-1.0,0.0,0.0,Green
103,4.296,13,4.0,2.0,0.0,0.0,Green
103,4.296,14,3.0,-4.0,0.0,0.0,Green
103,4.296,15,5.0,5.0,0.0,0.0,Green
104,4.338,0,12.0,6.0,0.0,0.0,Green
104,4.338,1,5.0,8.0,0.0,0.0,Green
104,4.338,2,6.0,5.0,0.0,0.0,Green
104,4.338,3,11.0,-4.0,0.0,0.0,Green
104,4.338,4,5.0,-5.0,0.0,0.0,Green
104,4.338,5,1.0,4.0,0.0,0.0,Green
104,4.338,6,0.0,-1.0,0.0,0.0,Green
104,4.338,7,0.0,0.0,0.0,0.0,Green
104,4.338,8,6.0,1.0,0.0,0.0,Green
104,4.338,9,0.0,0.0,0.0,0.0,Green
104,4.338,10,0.0,0.0,0.0,0.0,Green
104,4.338,11,0.0,0.0,0.0,0.0,Green
104,4.338,12,5.0,1.0,0.0,0.0,Green
104,4.338,13,7.0,4.0,0.0,0.0,Green
104,4.338,14,2.0,1.0,0.0,0.0,Green
104,4.338,15,4.0,-5.0,0.0,0.0,Green
105,4.379,0,17.0,3.0,0.0,0.0,Green
105,4.379,1,7.0,3.0,0.0,0.0,Green
105,4.379,2,3.0,-6.0,0.0,0.0,Green
105,4.379,3,8.0,-2.0,0.0,0.0,Green
105,4.379,4,5.0,2.0,0.0,0.0,Green
105,4.379,5,0.0,-2.0,0.0,0.0,Green
105,4.379,6,1.0,2.0,0.0,0.0,Green
105,4.379,7,0.0,0.0,0.0,0.0,Green
105,4.379,8,10.0,5.0,0.0,0.0,Green
105,4.379,9,2.0,3.0,0.0,0.0,Green
105,4.379,10,0.0,0.0,0.0,0.0,Green
105,4.379,11,0.0,0.0,0.0,0.0,Green
105,4.379,12,5.0,0.0,0.0,0.0,Green
105,4.379,13,4.0,-6.0,0.0,0.0,Green
105,4.379,14,4.0,3.0,0.0,0.0,Green
105,4.379,15,4.0,1.0,0.0,0.0,Green
106,4.421,0,21.0,-1.0,0.0,0.0,Green
106,4.421,1,12.0,3.0,0.0,0.0,Green
106,4.421,2,7.0,7.0,0.0,0.0,Green
106,4.421,3,7.0,2.0,0.0,0.0,Green
106,4.421,4,5.0,0.0,0.0,0.0,Green
106,4.421,5,1.0,2.0,0.0,0.0,Green
106,4.421,6,1.0,-1.0,0.0,0.0,Green
106,4.421,7,0.0,0.0,0.0,0.0,Green
106,4.421,8,11.0,-3.0,0.0,0.0,Green
106,4.421,9,0.0,-4.0,0.0,0.0,Green
106,4.421,10,0.0,0.0,0.0,0.0,Green
106,4.421,11,0.0,0.0,0.0,0.0,Green
106,4.421,12,4.0,-1.0,0.0,0.0,Green
106,4.421,13,6.0,5.0,0.0,0.0,Green
106,4.421,14,4.0,-2.0,0.0,0.0,Green
106,4.421,15,3.0,-1.0,0.0,0.0,Green
107,4.463,0,18.0,-7.0,0.0,0.0,Green
107,4.463,1,15.0,-2.0,0.0,0.0,Green
107,4.463,2,12.0,1.0,0.0,0.0,Green
107,4.463,3,6.0,0.0,0.0,0.0,Green
107,4.463,4,9.0,4.0,0.0,0.0,Green
107,4.463,5,4.0,2.0,0.0,0.0,Green
107,4.463,6,1.0,0.0,0.0,0.0,Green
107,4.463,7,1.0,1.0,0.0,0.0,Green
107,4.463,8,6.0,-6.0,0.0,0.0,Green
107,4.463,9,0.0,2.0,0.0,0.0,Green
107,4.463,10,0.0,0.0,0.0,0.0,Green
107,4.463,11,0.0,0.0,0.0,0.0,Green
107,4.463,12,6.0,3.0,0.0,0.0,Green
107,4.463,13,7.0,-1.0,0.0,0.0,Green
107,4.463,14,3.0,-1.0,0.0,0.0,Green
107,4.463,15,3.0,1.0,0.0,0.0,Green
108,4.504,0,18.0,3.0,0.0,0.0,Green
108,4.504,1,15.0,-3.0,0.0,0.0,Green
108,4.504,2,8.0,-9.0,0.0,0.0,Green
108,4.504,3,10.0,5.0,0.0,0.0,Green
108,4.504,4,13.0,0.0,0.0,0.0,Green
108,4.504,5,5.0,-2.0,0.0,0.0,Green
108,4.504,6,1.0,0.0,0.0,0.0,Green
108,4.504,7,2.0,0.0,0.0,0.0,Green
108,4.504,8,10.0,9.0,0.0,0.0,Green
108,4.504,9,0.0,0.0,0.0,0.0,Green
108,4.504,10,0.0,0.0,0.0,0.0,Green
108,4.504,11,0.0,0.0,0.0,0.0,Green
108,4.504,12,3.0,-5.0,0.0,0.0,Green
108,4.504,13,6.0,-2.0,0.0,0.0,Green
108,4.504,14,3.0,1.0,0.0,0.0,Green
108,4.504,15,6.0,3.0,0.0,0.0,Green
109,4.546,0,13.0,-5.0,0.0,0.0,Green
109,4.546,1,14.0,-1.0,0.0,0.0,Green
109,4.546,2,4.0,0.0,0.0,0.0,Green
109,4.546,3,9.0,-5.0,0.0,0.0,Green
109,4.546,4,8.0,-9.0,0.0,0.0,Green
109,4.546,5,1.0,-5.0,0.0,0.0,Green
109,4.546,6,1.0,0.0,0.0,0.0,Green
109,4.546,7,5.0,2.0,0.0,0.0,Green
109,4.546,8,8.0,-6.0,0.0,0.0,Green
109,4.546,9,0.0,0.0,0.0,0.0,Green
109,4.546,10,0.0,0.0,0.0,0.0,Green
109,4.546,11,0.0,0.0,0.0,0.0,Green
109,4.546,12,5.0,5.0,0.0,0.0,Green
109,4.546,13,9.0,4.0,0.0,0.0,Green
109,4.546,14,4.0,1.0,0.0,0.0,Green
109,4.546,15,6.0,-3.0,0.0,0.0,Green
110,4.588,0,14.0,6.0,0.0,0.0,Green
110,4.588,1,9.0,-4.0,0.0,0.0,Green
110,4.588,2,5.0,5.0,0.0,0.0,Green
110,4.588,3,8.0,0.0,0.0,0.0,Green
110,4.588,4,7.0,4.0,0.0,0.0,Green
110,4.588,5,2.0,5.0,0.0,0.0,Green
110,4.588,6,0.0,-1.0,0.0,0.0,Green
110,4.588,7,2.0,-6.0,0.0,0.0,Green
110,4.588,8,9.0,3.0,0.0,0.0,Green
110,4.588,9,1.0,1.0,0.0,0.0,Green
110,4.588,10,0.0,0.0,0.0,0.0,Green
110,4.588,11,0.0,0.0,0.0,0.0,Green
110,4.588,12,5.0,-2.0,0.0,0.0,Green
110,4.588,13,9.0,-3.0,0.0,0.0,Green
110,4.588,14,4.0,-1.0,0.0,0.0,Green
110,4.588,15,7.0,1.0,0.0,0.0,Green
111,4.630,0,9.0,-6.0,0.0,0.0,Green
111,4.630,1,10.0,6.0,0.0,0.0,Green
111,4.630,2,4.0,-2.0,0.0,0.0,Green
111,4.630,3,7.0,0.0,0.0,0.0,Green
111,4.630,4,10.0,4.0,0.0,0.0,Green
111,4.630,5,0.0,-3.0,0.0,0.0,Green
111,4.630,6,1.0,2.0,0.0,0.0,Green
111,4.630,7,2.0,3.0,0.0,0.0,Green
111,4.630,8,8.0,-2.0,0.0,0.0,Green
111,4.630,9,3.0,1.0,0.0,0.0,Green
111,4.630,10,0.0,0.0,0.0,0.0,Green
111,4.630,11,0.0,0.0,0.0,0.0,Green
111,4.630,12,3.0,-2.0,0.0,0.0,Green
111,4.630,13,10.0,1.0,0.0,0.0,Green
111,4.630,14,2.0,-2.0,0.0,0.0,Green
111,4.630,15,5.0,-3.0,0.0,0.0,Green
112,4.671,0,11.0,7.0,0.0,0.0,Green
112,4.671,1,8.0,-3.0,0.0,0.0,Green
112,4.671,2,3.0,0.0,0.0,0.0,Green
112,4.671,3,9.0,3.0,0.0,0.0,Green
112,4.671,4,10.0,-3.0,0.0,0.0,Green
112,4.671,5,1.0,3.0,0.0,0.0,Green
112,4.671,6,1.0,-1.0,0.0,0.0,Green
112,4.671,7,2.0,0.0,0.0,0.0,Green
112,4.671,8,5.0,-2.0,0.0,0.0,Green
112,4.671,9,1.0,-4.0,0.0,0.0,Green
112,4.671,10,0.0,0.0,0.0,0.0,Green
112,4.671,11,0.0,0.0,0.0,0.0,Green
112,4.671,12,4.0,3.0,0.0,0.0,Green
112,4.671,13,6.0,-5.0,0.0,0.0,Green
112,4.671,14,4.0,4.0,0.0,0.0,Green
112,4.671,15,6.0,3.0,0.0,0.0,Green
113,4.713,0,14.0,1.0,0.0,0.0,Green
113,4.713,1,11.0,5.0,0.0,0.0,Green
113,4.713,2,6.0,4.0,0.0,0.0,Green
113,4.713,3,12.0,1.0,0.0,0.0,Green
113,4.713,4,10.0,0.0,0.0,0.0,Green
113,4.713,5,1.0,-1.0,0.0,0.0,Green
113,4.713,6,0.0,-1.0,0.0,0.0,Green
113,4.713,7,2.0,0.0,0.0,0.0,Green
113,4.713,8,6.0,4.0,0.0,0.0,Green
113,4.713,9,1.0,2.0,0.0,0.0,Green
113,4.713,10,0.0,0.0,0.0,0.0,Green
113,4.713,11,0.0,0.0,0.0,0.0,Green
113,4.713,12,5.0,0.0,0.0,0.0,Green
113,4.713,13,7.0,5.0,0.0,0.0,Green
113,4.713,14,3.0,-3.0,0.0,0.0,Green
113,4.713,15,3.0,-4.0,0.0,0.0,Green
114,4.755,0,17.0,0.0,0.0,0.0,Green
114,4.755,1,13.0,-1.0,0.0,0.0,Green
114,4.755,2,7.0,-2.0,0.0,0.0,Green
114,4.755,3,8.0,-7.0,0.0,0.0,Green
114,4.755,4,6.0,-4.0,0.0,0.0,Green
114,4.755,5,2.0,1.0,0.0,0.0,Green
114,4.755,6,0.0,1.0,0.0,0.0,Green
114,4.755,7,1.0,-1.0,0.0,0.0,Green
114,4.755,8,6.0,-1.0,0.0,0.0,Green
114,4.755,9,0.0,-1.0,0.0,0.0,Green
114,4.755,10,0.0,0.0,0.0,0.0,Green
114,4.755,11,0.0,0.0,0.0,0.0,Green
114,4.755,12,5.0,-1.0,0.0,0.0,Green
114,4.755,13,7.0,-1.0,0.0,0.0,Green
114,4.755,14,3.0,1.0,0.0,0.0,Green
114,4.755,15,1.0,1.0,0.0,0.0,Green
115,4.796,0,14.0,-6.0,0.0,0.0,Green
115,4.796,1,10.0,-5.0,0.0,0.0,Green
115,4.796,2,6.0,-2.0,0.0,0.0,Green
115,4.796,3,10.0,6.0,0.0,0.0,Green
115,4.796,4,10.0,8.0,0.0,0.0,Green
115,4.796,5,2.0,-1.0,0.0,0.0,Green
115,4.796,6,0.0,0.0,0.0,0.0,Green
115,4.796,7,0.0,0.0,0.0,0.0,Green
115,4.796,8,4.0,-2.0,0.0,0.0,Green
115,4.796,9,0.0,1.0,0.0,0.0,Green
115,4.796,10,0.0,0.0,0.0,0.0,Green
115,4.796,11,0.0,0.0,0.0,0.0,Green
115,4.796,12,3.0,-2.0,0.0,0.0,Green
115,4.796,13,8.0,1.0,0.0,0.0,Green
115,4.796,14,4.0,1.0,0.0,0.0,Green
115,4.796,15,1.0,2.0,0.0,0.0,Green
116,4.838,0,8.0,-3.0,0.0,0.0,Green
116,4.838,1,11.0,4.0,0.0,0.0,Green
