frame_idx,time_s,cell_idx,density,acceleration,entropy,score
67,2.680,66,0.0,0.0,0.5036829118109947,0.14931059026455004
67,2.680,67,0.0,0.0,0.44232766158681586,0.13112258266694676
67,2.680,68,1.0,0.0,0.44639846080429524,0.18308233022847065
67,2.680,69,0.0,0.0,0.0,0.0
67,2.680,70,0.0,0.0,0.13564502766209505,0.04021029634270894
67,2.680,71,1.0,0.0,0.45682709953451184,0.1838551905776861
67,2.680,72,0.0,0.0,-0.0,0.0
67,2.680,73,0.0,0.0,0.0,0.0
67,2.680,74,0.0,0.0,0.0,0.0
67,2.680,75,0.0,0.0,0.6233242868430623,0.18477680106346575
67,2.680,76,1.0,0.0,0.39081456965371375,0.17896304039240404
67,2.680,77,0.0,0.0,0.17198231000248246,0.050982035759766564
67,2.680,78,1.0,0.0,0.2163100989496957,0.1660306155901919
67,2.680,79,0.0,0.0,0.0,0.0
67,2.680,80,0.0,0.0,0.3256864561167106,0.09654573515133107
67,2.680,81,0.0,0.0,0.3164987106705637,0.09382214127193536
67,2.680,82,0.0,0.0,0.0,0.0
67,2.680,83,0.0,0.0,-0.0,0.0
67,2.680,84,0.0,0.0,-0.0,0.0
67,2.680,85,1.0,0.0,0.3424906316221537,0.17538178145835703
67,2.680,86,0.0,0.0,0.5140632074515779,0.15238770094841933
67,2.680,87,0.0,0.0,0.07028076677284405,0.020833866952858292
67,2.680,88,0.0,0.0,0.29816750612947995,0.08838808165603862
67,2.680,89,0.0,0.0,0.0,0.0
67,2.680,90,0.0,0.0,0.5152345410600077,0.15273492835750996
67,2.680,91,1.0,0.0,0.367537016726545,0.17723795448717977
67,2.680,92,0.0,0.0,0.0,0.0
67,2.680,93,0.0,0.0,-0.0,0.0
67,2.680,94,0.0,0.0,-0.0,0.0
67,2.680,95,0.0,0.0,0.43885239137571924,0.13009238165281675
67,2.680,96,0.0,0.0,0.2781406491952272,0.08245136679063725
67,2.680,97,0.0,0.0,-0.0,0.0
67,2.680,98,0.0,0.0,0.0,0.0
67,2.680,99,0.0,0.0,0.0,0.0
68,2.720,0,0.0,0.0,0.25454311593234874,0.06552007594295987
68,2.720,1,1.0,0.0,0.6426450270800753,0.21141875309896618
68,2.720,2,2.0,-1.0,0.5991389709672047,0.2760130493495257
68,2.720,3,0.0,0.0,0.48200217679928753,0.1240686439815355
68,2.720,4,1.0,0.0,0.4833028923116621,0.22496188297966446
68,2.720,5,1.0,0.0,0.6332651920157074,0.2122159830640403
68,2.720,6,2.0,-1.0,0.5146479989279672,0.3121237066738113
68,2.720,7,2.0,0.0,0.33890439228835506,0.3872348931488575
68,2.720,8,2.0,0.0,0.37224941612656043,0.37298353942159324
68,2.720,9,0.0,0.0,0.628928712607159,0.16188792559481738
68,2.720,10,1.0,0.0,0.6589128997273412,0.21003608107398802
68,2.720,11,0.0,0.0,-0.0,0.0
68,2.720,12,0.0,0.0,0.0,0.0
68,2.720,13,1.0,0.0,0.40642016756482785,0.23149645544752845
68,2.720,14,2.0,0.0,0.4533017229951363,0.33834253567843875
68,2.720,15,1.0,0.0,0.5136440460620899,0.2223830661050851
68,2.720,16,0.0,0.0,0.5627068167189353,0.14484223323032083
68,2.720,17,0.0,0.0,0.32734271922185176,0.08425888771036708
68,2.720,18,0.0,0.0,0.5661145528894549,0.1457193935961323
68,2.720,19,1.0,0.0,0.6394665965019312,0.21168890071685237
68,2.720,20,0.0,0.0,-0.0,0.0
68,2.720,21,0.0,0.0,-0.0,0.0
68,2.720,22,0.0,0.0,0.33320327878926903,0.08576741135092576
68,2.720,23,0.0,0.0,0.6459828251374293,0.1662776995788055
68,2.720,24,0.0,0.0,0.5086174908727609,0.1309194967062392
68,2.720,25,1.0,0.0,0.25264168378999124,0.24456670821931645
68,2.720,26,0.0,0.0,0.5015002658968457,0.12908750404276828
68,2.720,27,0.0,0.0,0.29640470727925017,0.07629536104189415
68,2.720,28,0.0,0.0,0.5444243793620519,0.14013628516467455
68,2.720,29,1.0,0.0,0.4101613168609986,0.23117848009910752
68,2.720,30,0.0,0.0,0.0,0.0
68,2.720,31,0.0,0.0,-0.0,0.0
68,2.720,32,0.0,0.0,0.31898016569571475,0.0821063441614966
68,2.720,33,1.0,0.0,0.6596372504478516,0.20997451558849162
68,2.720,34,2.0,0.0,0.5782942061149483,0.2849219083958577
68,2.720,35,0.0,0.0,0.5532650562820484,0.1424118989484678
68,2.720,36,0.0,-1.0,0.2217562024317178,0.057080637089435615
68,2.720,37,0.0,0.0,0.304774748810594,0.07844983202324698
68,2.720,38,0.0,0.0,0.6362736471081947,0.16377853129649278
68,2.720,39,2.0,0.0,0.36036634969099673,0.37806225173439606
68,2.720,40,0.0,0.0,-0.0,0.0
68,2.720,41,0.0,0.0,-0.0,0.0
68,2.720,42,0.0,0.0,0.5855523905619938,0.1507227447801029
68,2.720,43,2.0,0.0,0.6615295749803519,0.2493478842153421
68,2.720,44,0.0,0.0,0.5504887806339177,0.14169727820283173
68,2.720,45,0.0,0.0,0.6329459410838014,0.16292197090343138
68,2.720,46,0.0,0.0,0.3357735435898509,0.08642900435575249
68,2.720,47,0.0,0.0,0.1767095366529205,0.045485505349206756
68,2.720,48,0.0,0.0,0.14448743664729954,0.03719145099351545
68,2.720,49,1.0,0.0,0.5148118154371136,0.22228381268200503
68,2.720,50,1.0,0.0,0.6691280932121857,0.20916785063184676
68,2.720,51,1.0,0.0,-0.0,0.26603974259166896
68,2.720,52,1.0,-2.0,-0.0,0.26603974259166896
68,2.720,53,0.0,0.0,0.4249615739267756,0.10938624089100178
68,2.720,54,0.0,0.0,-0.0,0.0
68,2.720,55,0.0,0.0,0.07784556379588689,0.020037655440206876
68,2.720,56,0.0,0.0,0.19293154154403996,0.049661092610799394
68,2.720,57,0.0,0.0,0.0,0.0
68,2.720,58,0.0,0.0,0.5102287815885308,0.13133424722768522
68,2.720,59,0.0,0.0,0.11393053208588885,0.02932602237993035
68,2.720,60,0.0,0.0,0.21654015363151574,0.055738012236826145
68,2.720,61,0.0,0.0,0.31199834416042105,0.08030920470424956
68,2.720,62,0.0,0.0,-0.0,0.0
68,2.720,63,0.0,0.0,0.0,0.0
68,2.720,64,0.0,0.0,0.0,0.0
68,2.720,65,1.0,0.0,0.26677749855200317,0.2433652483821575
68,2.720,66,0.0,0.0,0.6017316987290454,0.15488734179121008
68,2.720,67,0.0,0.0,0.6007335216448161,0.15463040835137346
68,2.720,68,1.0,0.0,0.45916748542171776,0.22701324843117598
68,2.720,69,0.0,0.0,0.30565224202741376,0.0786757011142058
68,2.720,70,0.0,0.0,0.07595993400964053,0.019552289311397467
68,2.720,71,1.0,0.0,0.3374044464552225,0.23736237958715362
68,2.720,72,0.0,0.0,-0.0,0.0
68,2.720,73,0.0,0.0,-0.0,0.0
68,2.720,74,0.0,0.0,0.0,0.0
68,2.720,75,0.0,0.0,0.6267154344901223,0.161318221913066
68,2.720,76,2.0,1.0,0.4212305155153347,0.8520494721158768
68,2.720,77,0.0,0.0,0.44706732429046325,0.11507631990688792
68,2.720,78,1.0,0.0,0.2903226593226192,0.24136405032590058
68,2.720,79,0.0,0.0,0.2281913961627171,0.05873707309407222
68,2.720,80,0.0,0.0,0.3054677767522827,0.07862821926111714
68,2.720,81,0.0,0.0,0.45139607039724433,0.11619055068313672
68,2.720,82,0.0,0.0,-0.0,0.0
68,2.720,83,0.0,0.0,0.0,0.0
68,2.720,84,0.0,0.0,-0.0,0.0
68,2.720,85,1.0,0.0,0.32786199407675204,0.23817343105279282
68,2.720,86,0.0,0.0,0.5367975507219865,0.13817311916086938
68,2.720,87,0.0,0.0,0.1304145212097519,0.03356904508075042
68,2.720,88,0.0,0.0,0.43431667522110373,0.11179426887876859
68,2.720,89,0.0,0.0,-0.0,0.0
68,2.720,90,0.0,0.0,0.6444866659755805,0.16589258422595837
68,2.720,91,1.0,0.0,0.511236526838859,0.22258769086160593
68,2.720,92,0.0,0.0,-0.0,0.0
68,2.720,93,0.0,0.0,0.0,0.0
68,2.720,94,0.0,0.0,-0.0,0.0
68,2.720,95,0.0,0.0,0.7769927377799365,0.2
68,2.720,96,0.0,0.0,0.4178162277174131,0.10754700974714876
68,2.720,97,0.0,0.0,-0.0,0.0
68,2.720,98,0.0,0.0,0.2999712843232163,0.0772134074715575
68,2.720,99,0.0,0.0,-0.0,0.0
69,2.760,0,0.0,0.0,0.11594515619200055,0.031177437047001544
69,2.760,1,1.0,0.0,0.30079776093165966,0.19859379719217674
69,2.760,2,1.0,-1.0,0.6025460589637776,0.19955167550440162
69,2.760,3,0.0,0.0,0.3460150783776308,0.09304281159937046
69,2.760,4,1.0,0.0,0.3003800278166401,0.19859247112838851
69,2.760,5,1.0,0.0,0.7437760584181916,0.2
69,2.760,6,2.0,0.0,0.40124481293220005,0.2899313337056489
69,2.760,7,2.0,0.0,0.5478801016226649,0.25143234345576326
69,2.760,8,3.0,1.0,0.3674453250245146,0.8988053651003423
69,2.760,9,0.0,0.0,0.14859862648864575,0.03995789453203816
69,2.760,10,1.0,0.0,0.46239072387429725,0.19910676245368897
69,2.760,11,0.0,0.0,0.0,0.0
69,2.760,12,0.0,0.0,-0.0,0.0
69,2.760,13,1.0,0.0,0.3116896075701277,0.19862837257749988
69,2.760,14,2.0,0.0,0.561202313323721,0.2479346062946319
69,2.760,15,1.0,0.0,0.3247812913840305,0.19866993118802934
69,2.760,16,0.0,0.0,0.42977066011607923,0.1155645318915169
69,2.760,17,0.0,0.0,0.3329485119984006,0.08952923618071039
69,2.760,18,0.0,0.0,0.3318648364088261,0.08923783782839473
69,2.760,19,1.0,0.0,0.4756058196567027,0.19914871282665375
69,2.760,20,0.0,0.0,0.0,0.0
69,2.760,21,0.0,0.0,0.0,0.0
69,2.760,22,0.0,0.0,-0.0,0.0
69,2.760,23,0.0,0.0,0.47823112732870793,0.12859546147419018
69,2.760,24,1.0,1.0,0.4714583078314743,0.6991355468480782
69,2.760,25,1.0,0.0,0.17549503075891149,0.19819603266963326
69,2.760,26,0.0,0.0,0.48505124671505107,0.13042937890381212
69,2.760,27,0.0,0.0,0.0,0.0
69,2.760,28,0.0,0.0,-0.0,0.0
69,2.760,29,1.0,0.0,0.4156213953737208,0.19895829657752595
69,2.760,30,0.0,0.0,0.0,0.0
69,2.760,31,0.0,0.0,0.0,0.0
69,2.760,32,0.0,0.0,0.33014388815246387,0.08877507804018046
69,2.760,33,1.0,0.0,0.6402457554344316,0.19967135048471538
69,2.760,34,1.0,-1.0,0.6045837233711702,0.19955814392379675
69,2.760,35,0.0,0.0,0.052418578613377696,0.014095258383244463
69,2.760,36,0.0,1.0,0.4062151456350491,0.6092304978191844
69,2.760,37,0.0,0.0,0.0,0.0
69,2.760,38,0.0,0.0,0.0,0.0
69,2.760,39,2.0,0.0,0.35998658934389355,0.300763650822757
69,2.760,40,0.0,0.0,-0.0,0.0
69,2.760,41,0.0,0.0,-0.0,0.0
69,2.760,42,0.0,0.0,0.29925042351849296,0.08046788280733769
69,2.760,43,2.0,0.0,0.68461284948617,0.21553325822295025
69,2.760,44,0.0,0.0,0.5732268522247834,0.15413963537462616
69,2.760,45,0.0,0.0,0.3481951229177751,0.09362902152518622
69,2.760,46,0.0,0.0,0.3321683850894405,0.089319461504548
69,2.760,47,0.0,0.0,-0.0,0.0
69,2.760,48,0.0,0.0,0.22938330059667364,0.06168074328300086
69,2.760,49,1.0,0.0,0.18518196907033155,0.19822678315996203
69,2.760,50,1.0,0.0,0.6043972306096779,0.19955755191591207
69,2.760,51,1.0,0.0,-0.0,0.19763893629174648
69,2.760,52,1.0,1.0,0.0,0.6976389362917464
69,2.760,53,0.0,0.0,0.6911435107499861,0.18584720573551655
69,2.760,54,0.0,0.0,0.0,0.0
69,2.760,55,0.0,0.0,0.012511933432279906,0.0033644356498619674
69,2.760,56,0.0,0.0,-0.0,0.0
69,2.760,57,0.0,0.0,0.24064269829578747,0.06470837440171676
69,2.760,58,0.0,0.0,0.5720510128371797,0.15382345434828218
69,2.760,59,0.0,0.0,0.28194058106963427,0.07581329833854691
69,2.760,60,0.0,0.0,0.312041657164646,0.08390742176570548
69,2.760,61,0.0,0.0,0.22451067962970203,0.06037050455944357
69,2.760,62,0.0,0.0,0.0,0.0
69,2.760,63,0.0,0.0,0.0,0.0
69,2.760,64,0.0,0.0,0.0,0.0
69,2.760,65,1.0,0.0,0.21294003667909894,0.19831489915307657
69,2.760,66,0.0,0.0,0.5589396393538351,0.1502978303825877
69,2.760,67,0.0,0.0,0.30064186337747645,0.08084203839979995
69,2.760,68,0.0,-1.0,0.33292132417487563,0.08952192542548582
69,2.760,69,0.0,0.0,0.0,0.0
69,2.760,70,0.0,0.0,0.1082047270042716,0.0290960500219363
69,2.760,71,1.0,0.0,0.20566864049683165,0.19829181662784606
69,2.760,72,0.0,0.0,-0.0,0.0
69,2.760,73,0.0,0.0,0.0,0.0
69,2.760,74,0.0,0.0,0.0,0.0
69,2.760,75,0.0,0.0,0.5890757622857989,0.15840137783907757
69,2.760,76,2.0,-1.0,0.41678551014133614,0.2858511347598554
69,2.760,77,0.0,0.0,0.0,0.0
69,2.760,78,1.0,0.0,0.048160178690303035,0.1977918173219997
69,2.760,79,0.0,0.0,-0.0,0.0
69,2.760,80,0.0,0.0,0.17603214737929815,0.04733471732168159
69,2.760,81,0.0,0.0,0.21330061372417627,0.05735613866835359
69,2.760,82,0.0,0.0,0.0,0.0
69,2.760,83,0.0,0.0,0.0,0.0
69,2.760,84,0.0,0.0,-0.0,0.0
69,2.760,85,1.0,0.0,0.19817092398417427,0.1982680156649723
69,2.760,86,0.0,0.0,0.3454948081759439,0.09290291190891972
69,2.760,87,0.0,0.0,-0.0,0.0
69,2.760,88,0.0,0.0,0.15742591403360717,0.04233153574972797
69,2.760,89,0.0,0.0,0.0,0.0
69,2.760,90,0.0,0.0,0.15147397374288235,0.04073107006563941
69,2.760,91,1.0,0.0,0.2561532523781443,0.19845207640441342
69,2.760,92,0.0,0.0,0.0,0.0
69,2.760,93,0.0,0.0,0.12735365131348061,0.03424516018553408
69,2.760,94,0.0,0.0,0.0,0.0
69,2.760,95,0.0,0.0,0.31466567601532874,0.08461301555861765
69,2.760,96,1.0,1.0,0.2652626566399288,0.6984809935543578
69,2.760,97,0.0,0.0,0.0,0.0
69,2.760,98,0.0,0.0,-0.0,0.0
69,2.760,99,0.0,0.0,0.0,0.0
70,2.800,0,0.0,0.0,0.2775195335861101,0.07773967710478855
70,2.800,1,1.0,0.0,0.41464016830999967,0.17903758915865
70,2.800,2,0.0,0.0,0.6228948983625407,0.17448735100983037
70,2.800,3,0.0,0.0,0.24082214018606565,0.06745988354704369
70,2.800,4,1.0,0.0,0.4600306719264351,0.18221632314646005
70,2.800,5,1.0,0.0,0.5658640694783403,0.18962792229253872
70,2.800,6,2.0,0.0,0.41261412795518426,0.24220859219958824
70,2.800,7,2.0,0.0,0.5097128729510717,0.22860878359202885
70,2.800,8,2.0,-2.0,0.14158509193245272,0.2801693610762259
70,2.800,9,0.0,0.0,0.436539815191997,0.1222849571627719
70,2.800,10,1.0,0.0,0.524138790138343,0.18670586695008834
70,2.800,11,0.0,0.0,0.0,0.0
70,2.800,12,0.0,0.0,0.0,0.0
70,2.800,13,1.0,0.0,0.33808967129372447,0.1736766954196064
70,2.800,14,2.0,0.0,0.4627530119118619,0.23518605832815326
70,2.800,15,1.0,0.0,0.20695045531056577,0.16449290916988768
70,2.800,16,0.0,0.0,0.5577646380547405,0.15624285001686447
70,2.800,17,0.0,0.0,0.0,0.0
70,2.800,18,0.0,0.0,0.4622849756654738,0.12949677550347274
70,2.800,19,1.0,0.0,0.5120913580215377,0.1858621754533133
70,2.800,20,0.0,0.0,0.0,0.0
70,2.800,21,0.0,0.0,0.0,0.0
70,2.800,22,0.0,0.0,0.26081470980222965,0.07306026737002004
70,2.800,23,0.0,0.0,0.5479505157741436,0.1534936860668473
70,2.800,24,1.0,-1.0,0.4373304106984395,0.1806266053388024
70,2.800,25,1.0,0.0,0.2866219283959224,0.17007236740845227
70,2.800,26,0.0,0.0,0.5590551128799061,0.1566043420348276
70,2.800,27,0.0,0.0,0.0,0.0
70,2.800,28,0.0,0.0,-0.0,0.0
70,2.800,29,1.0,0.0,0.38995467556570795,0.1773088439687926
70,2.800,30,0.0,0.0,0.0,0.0
70,2.800,31,0.0,0.0,0.0,0.0
70,2.800,32,0.0,0.0,0.37681139798493607,0.10555363808170881
70,2.800,33,1.0,0.0,0.6280884448097666,0.19398554604590534
70,2.800,34,1.0,1.0,0.6055098274561435,0.6924043470579802
70,2.800,35,0.0,0.0,0.14087476682658856,0.0394622992615879
70,2.800,36,1.0,1.0,0.29178366443958587,0.6704338479933947
70,2.800,37,0.0,0.0,-0.0,0.0
70,2.800,38,0.0,0.0,0.353759374819711,0.09909623014966264
70,2.800,39,2.0,0.0,0.4305337214791004,0.23969874470093266
70,2.800,40,0.0,0.0,0.3196400254224178,0.08953860668836483
70,2.800,41,0.0,0.0,0.0,0.0
70,2.800,42,0.0,0.0,0.43692972430195864,0.12239417977466141
70,2.800,43,2.0,0.0,0.7139714079646355,0.2
70,2.800,44,0.0,0.0,0.3427350863437482,0.09600807049705402
70,2.800,45,0.0,0.0,0.43754571838111805,0.12256673404568341
70,2.800,46,0.0,0.0,0.32937635530533727,0.09226597917816115
70,2.800,47,0.0,0.0,0.0,0.0
70,2.800,48,0.0,0.0,0.19528794831918916,0.0547046971743334
70,2.800,49,1.0,0.0,0.15125635075996877,0.16059260560525562
70,2.800,50,1.0,0.0,0.5874719513426526,0.1911411398824357
70,2.800,51,2.0,1.0,0.0,0.8
70,2.800,52,1.0,0.0,0.0,0.15
70,2.800,53,0.0,0.0,0.33333333333333337,0.09337442077227946
70,2.800,54,0.0,0.0,0.0,0.0
70,2.800,55,0.0,0.0,0.05642310016330392,0.01580542288777443
70,2.800,56,0.0,0.0,-0.0,0.0
70,2.800,57,0.0,0.0,-0.0,0.0
70,2.800,58,0.0,0.0,0.5384548202623638,0.15083372086212019
70,2.800,59,0.0,0.0,0.31725567569884966,0.08887069486529466
70,2.800,60,0.0,0.0,0.4527955148868771,0.12683855679254455
70,2.800,61,0.0,0.0,0.20285338261644592,0.05682395131052466
70,2.800,62,0.0,0.0,-0.0,0.0
70,2.800,63,0.0,0.0,-0.0,0.0
70,2.800,64,0.0,0.0,0.0,0.0
70,2.800,65,1.0,0.0,0.07682511866847072,0.15538012571732257
70,2.800,66,0.0,0.0,0.5585348949027967,0.15645861687796386
70,2.800,67,0.0,0.0,0.0,0.0
70,2.800,68,0.0,1.0,0.26144261331634316,0.5732361577508137
70,2.800,69,0.0,0.0,0.29188779744101323,0.08176456204965313
70,2.800,70,0.0,0.0,0.18477917223895204,0.05176094453578022
70,2.800,71,1.0,0.0,0.3383155024828071,0.17369251056196108
70,2.800,72,0.0,0.0,-0.0,0.0
70,2.800,73,0.0,0.0,0.0,0.0
70,2.800,74,0.0,0.0,0.0,0.0
70,2.800,75,0.0,0.0,0.552975278682265,0.15490123904503894
70,2.800,76,1.0,-1.0,0.4666866060151061,0.18268244363913114
70,2.800,77,0.0,0.0,-0.0,0.0
70,2.800,78,1.0,0.0,0.08841693542830338,0.1561919100990584
70,2.800,79,0.0,0.0,0.0,0.0
70,2.800,80,0.0,0.0,0.20990209595691606,0.05879845988659337
70,2.800,81,0.0,0.0,0.34363483719246807,0.09626011164006977
70,2.800,82,0.0,0.0,-0.0,0.0
70,2.800,83,0.0,0.0,-0.0,0.0
70,2.800,84,0.0,0.0,-0.0,0.0
70,2.800,85,1.0,0.0,0.1344267536189161,0.15941401519159815
70,2.800,86,0.0,0.0,0.4170313717011483,0.11682018832939167
70,2.800,87,0.0,0.0,-0.0,0.0
70,2.800,88,0.0,0.0,0.16703023566802494,0.04678905452087748
70,2.800,89,0.0,0.0,0.0,0.0
70,2.800,90,0.0,0.0,0.23415007999609727,0.06559088428025543
70,2.800,91,1.0,0.0,0.19133038484657786,0.1633990228958899
70,2.800,92,0.0,0.0,0.0,0.0
70,2.800,93,0.0,0.0,0.5735084861242855,0.16065306809952606
70,2.800,94,0.0,0.0,-0.0,0.0
70,2.800,95,0.0,0.0,0.13388654380504328,0.03750473543099501
70,2.800,96,1.0,-1.0,0.3804306476486381,0.17664186852616104
70,2.800,97,0.0,0.0,0.0,0.0
70,2.800,98,0.0,0.0,-0.0,0.0
70,2.800,99,0.0,0.0,0.0,0.0
71,2.840,0,0.0,0.0,0.07360764619292386,0.02021965431090714
71,2.840,1,1.0,0.0,0.21477859081658,0.1294993053324432
71,2.840,2,0.0,1.0,0.7280801645873589,0.45
71,2.840,3,0.0,0.0,0.253705180495444,0.06969155124263879
71,2.840,4,1.0,0.0,0.2419319915479634,0.13322875739721313
71,2.840,5,1.0,0.0,0.5845731989617553,0.18028967514766228
71,2.840,6,2.0,0.0,0.5252684294837144,0.19999999999999998
71,2.840,7,2.0,0.0,0.39637496928951843,0.2
71,2.840,8,2.0,1.0,0.3091620259642009,0.45
71,2.840,9,0.0,0.0,0.4429852857885338,0.12168585475463317
71,2.840,10,2.0,1.0,0.45661647933514177,0.45000000000000007
71,2.840,11,0.0,0.0,0.0,0.0
71,2.840,12,0.0,0.0,0.0,0.0
71,2.840,13,1.0,0.0,0.34008850481472613,0.14671031039658552
71,2.840,14,2.0,0.0,0.35829847548308014,0.2
71,2.840,15,1.0,0.0,0.2782451671877213,0.13821628176691467
71,2.840,16,0.0,0.0,0.6032756899454326,0.16571683154899308
71,2.840,17,0.0,0.0,-0.0,0.0
71,2.840,18,0.0,0.0,0.4944433110474637,0.13582111835931984
71,2.840,19,1.0,0.0,0.3223491082172251,0.14427384838864787
71,2.840,20,0.0,0.0,0.0,0.0
71,2.840,21,0.0,0.0,0.0,0.0
71,2.840,22,0.0,0.0,0.19086015520792296,0.05242833536499195
71,2.840,23,0.0,0.0,0.5430430405590118,0.1491712223383486
71,2.840,24,1.0,0.0,0.37314544457875753,0.15125059886643644
71,2.840,25,1.0,0.0,0.30838423508555085,0.14235580779217194
71,2.840,26,0.0,0.0,0.5865333162354761,0.16111778476148853
71,2.840,27,0.0,0.0,0.0,0.0
71,2.840,28,0.0,0.0,0.33263043661189545,0.09137192655163584
71,2.840,29,1.0,0.0,0.5263119690908219,0.172287640110222
71,2.840,30,0.0,0.0,0.0,0.0
71,2.840,31,0.0,0.0,0.0,0.0
71,2.840,32,0.0,0.0,0.2119893889731847,0.05823243079100504
71,2.840,33,1.0,0.0,0.6350860664927978,0.1872274918865197
71,2.840,34,1.0,0.0,0.5923190112378908,0.18135354320132988
71,2.840,35,0.0,0.0,0.09510977742569487,0.02612618281658547
71,2.840,36,1.0,-1.0,0.33135816747465513,0.14551122027372537
71,2.840,37,0.0,0.0,0.0,0.0
71,2.840,38,0.0,0.0,-0.0,0.0
71,2.840,39,2.0,0.0,0.5430221453841874,0.19999999999999998
71,2.840,40,0.0,0.0,0.33143970609275447,0.09104483880029851
71,2.840,41,0.0,0.0,-0.0,0.0
71,2.840,42,0.0,0.0,0.25900965911001583,0.07114866513546901
71,2.840,43,2.0,0.0,0.7189094898138422,0.2
71,2.840,44,0.0,0.0,0.22867900339175898,0.06281698486357291
71,2.840,45,0.0,0.0,0.1141545908272653,0.03135769833585912
71,2.840,46,0.0,0.0,0.43596339179755766,0.11975697539971877
71,2.840,47,0.0,0.0,0.0,0.0
71,2.840,48,0.0,0.0,0.2650784244076153,0.07281572477883644
71,2.840,49,1.0,0.0,0.18685155573446416,0.12566359651349143
71,2.840,50,2.0,1.0,0.507415409179395,0.45
71,2.840,51,1.0,-2.0,-0.0,0.09999999999999999
71,2.840,52,3.0,2.0,0.0,0.8
71,2.840,53,0.0,0.0,0.4037489787307376,0.11090783635331235
71,2.840,54,0.0,0.0,0.0,0.0
71,2.840,55,0.0,0.0,0.08560213998698095,0.02351448209978256
71,2.840,56,0.0,0.0,0.07617938131784267,0.02092609715882523
71,2.840,57,0.0,0.0,0.0,0.0
71,2.840,58,0.0,0.0,0.5640729647463264,0.1549480379172302
71,2.840,59,0.0,0.0,0.3625064357842045,0.09957871493166026
71,2.840,60,0.0,0.0,0.5593296444520338,0.15364507142397849
71,2.840,61,0.0,0.0,0.1418821498817928,0.03897432090110704
71,2.840,62,0.0,0.0,0.0,0.0
71,2.840,63,0.0,0.0,0.0,0.0
71,2.840,64,0.0,0.0,0.0,0.0
71,2.840,65,1.0,0.0,0.22208480444509762,0.13050279560506428
71,2.840,66,0.0,0.0,0.496163656287499,0.1362936886403713
71,2.840,67,0.0,0.0,0.33307051741932875,0.09149281456063213
71,2.840,68,1.0,1.0,0.14860884313876127,0.37041105504130656
71,2.840,69,0.0,0.0,-0.0,0.0
71,2.840,70,0.0,0.0,0.10772726582410083,0.029592144124721626
71,2.840,71,1.0,0.0,0.2892745980169362,0.13973114666307154
71,2.840,72,0.0,0.0,-0.0,0.0
71,2.840,73,0.0,0.0,0.0,0.0
71,2.840,74,0.0,0.0,0.0,0.0
71,2.840,75,0.0,0.0,0.5720386026652698,0.15713615903531009
71,2.840,76,0.0,0.0,0.40161949782608597,0.11032287854008625
71,2.840,77,0.0,0.0,-0.0,0.0
71,2.840,78,1.0,0.0,0.08374159474642946,0.11150169978794713
71,2.840,79,0.0,0.0,-0.0,0.0
71,2.840,80,0.0,0.0,0.15658862779942467,0.04301411724028264
71,2.840,81,0.0,0.0,0.2060643455494614,0.05660485083156985
71,2.840,82,0.0,0.0,-0.0,0.0
71,2.840,83,0.0,0.0,0.22106561341327627,0.06072562450278143
71,2.840,84,0.0,0.0,-0.0,0.0
71,2.840,85,1.0,0.0,0.18125981066601915,0.12489558423401749
71,2.840,86,1.0,1.0,0.42215368750590887,0.4079817591576836
71,2.840,87,0.0,0.0,-0.0,0.0
71,2.840,88,0.0,0.0,0.260232200729803,0.07148449123793675
71,2.840,89,0.0,0.0,-0.0,0.0
71,2.840,90,0.0,0.0,0.12421417242630425,0.034121015368329094
71,2.840,91,1.0,0.0,0.22056516594984962,0.13029407703681303
71,2.840,92,0.0,0.0,-0.0,0.0
71,2.840,93,0.0,0.0,0.2884158749916703,0.07922640638208588
71,2.840,94,0.0,0.0,0.0,0.0
71,2.840,95,0.0,0.0,0.2971680893777341,0.08163059614353174
71,2.840,96,1.0,0.0,0.36355457716374057,0.14993331707776794
71,2.840,97,0.0,0.0,0.0,0.0
71,2.840,98,0.0,0.0,-0.0,0.0
71,2.840,99,0.0,0.0,-0.0,0.0
72,2.880,0,0.0,0.0,0.22443011175598698,0.05591148270100034
72,2.880,1,1.0,0.0,0.27089175602967264,0.19232962771275858
72,2.880,2,0.0,0.0,0.5526465173399654,0.13767887897153924
72,2.880,3,0.0,0.0,0.198379639634264,0.04942162040048062
72,2.880,4,1.0,0.0,0.22875097557727175,0.19172194322755015
72,2.880,5,1.0,0.0,0.583520666690255,0.19683784366406576
72,2.880,6,2.0,0.0,0.5443717052786086,0.25692920025931654
72,2.880,7,2.0,0.0,0.5165291737406853,0.2630625143269167
72,2.880,8,2.0,0.0,0.1637080179863923,0.34078400150516813
72,2.880,9,0.0,0.0,0.4459293852202032,0.11109281598859247
72,2.880,10,2.0,-1.0,0.5016334831027589,0.2663438233131982
72,2.880,11,0.0,0.0,0.0,0.0
72,2.880,12,0.0,0.0,0.0,0.0
72,2.880,13,1.0,0.0,0.2989240661077987,0.19273386322373282
72,2.880,14,2.0,0.0,0.5537612120373898,0.2548608253411443
72,2.880,15,1.0,0.0,0.21787638742429527,0.19156512794238809
72,2.880,16,0.0,0.0,0.6680756501258381,0.16643533197355773
72,2.880,17,0.0,0.0,-0.0,0.0
72,2.880,18,0.0,0.0,0.47050908283212917,0.11721626941947264
72,2.880,19,1.0,0.0,0.32931803845150787,0.19317215471332658
